id,budget,brief
c55cf5a4-21aa-4255-a8de-639775d8da89,40000.0,"Participants : 200 personnes | 100 chambres. Dates : du 11/09/2024 (Matin) au 12/09/2024 (Après-midi). Date flexible. Localisation : Pays-Basque, Landes. Restauration : Oui (1 petit déjeuner | 2 déjeuners | 1 dîner). Lieux : Privatisé. Activités : Non. Soirée : Oui, pas tardive. Besoin de wifi : Non. Espaces de travail : Non, il y aura une près de l'entreprise mais dans le restaurant. Transport : Non. Budget : 40 000 € (200 €/nuit/personne). Informations complémentaires : Anniversaire d'entreprise - Dates : courant septembre, semaine ou WE - Arrivée matinée jour 1, départ après-midi jour 2 - Restauration : cocktail déjeunatoire, dîner, brunch lendemain matin - Souhaite un devis chambre partagées / individuelles - Budget : 200/pers tout compris."
0fa7a0b2-737c-4ade-b414-55703dc466ee,0.0,"Événement pour 9 participants avec 3 chambres, prévu du 09/07/2024 au 10/07/2024. Pas de restauration prévue, mais petits déjeuners, déjeuners et dîners sont disponibles. Lieu privatisé. Besoin de wifi non spécifié. Espaces de travail non nécessaires."
4040ddff-ca64-4706-b241-76777606bbdd,3500.0,"Événement pour 25 participants avec 10 chambres réservées. Dates prévues du 05 au 06 octobre 2024. Localisation possible à Marseille ou en région parisienne. Restauration inclut petits déjeuners, déjeuners et dîners. Activités prévues, mais pas de soirée organisée. Pas besoin de wifi ni d'espaces de travail."
9a18e605-3c54-44ab-99cf-aa39c8fbb0fb,2200.0,"Participants : 15 personnes | 15 chambres. Dates : du 17/07/2024 (9h) au 18/07/2024 (18h). Localisation : Département 14 ou 61. Restauration : Non (petits déjeuners | déjeuners | dîners). Lieux : Privatisé. Activités : Non. Besoin de wifi : Oui. Espaces de travail : Non. Transport : Non. Budget : 2 250 € (150 €/nuit/personne). Informations complémentaires : - Idéalement chambres individuelles. - Pour le mois de juillet, nous pourrions cuisiner tous ensemble le soir si c'est possible. Donc pas de prestation de restauration."
8bea8ea5-4c37-4c2c-a96c-dcf73302f017,0.0,"Événement pour 12 participants avec 12 chambres réservées. Dates prévues du 08 au 10 octobre 2024, autour de Lyon St Exupéry. Restauration incluse avec 3 déjeuners. Lieu privatisé sans activités ni soirée. Besoin de wifi et d'espaces de travail disponibles. Pas de transport prévu. Budget total de 6 000 €."
8d0d86b2-aeaf-48f5-8cfb-4bad9f0e2179,4000.0,"Événement avec 10 participants, prévu du 17 au 20 juillet 2024. Hébergement : 8 chambres simples et 2 chambres twin. Arrivée l'après-midi et départ le matin. Restauration en pension complète."
77e04a49-7058-4185-b06e-41da654c7b18,0.0,"Événement pour 10 participants, du 10 au 12 septembre 2024, avec arrivée et départ le matin. Restauration en pension complète avec petit déjeuner, déjeuner et dîner livrés."
fda37a4f-697e-4ff9-81a8-cc8b61ee7c0d,0.0,"Événement avec 240 participants prévu pour le 12 juin 2025, incluant un forfait journée d'étude."
aca20e09-48ce-41ff-a385-1b106ddc330f,0.0,"Événement pour 11 participants prévu du 1er au 2 août 2024, avec arrivée et départ le matin, et restauration sous forme de location sèche."
db634880-a13e-4bda-84d7-55103619356d,0.0,"Événement pour 10 participants, prévu du 11 au 13 septembre 2024, avec une arrivée le matin et un départ l'après-midi. Restauration sous forme de location sèche."
565cc56c-6d01-4b06-96c8-198e2991566a,0.0,"Événement pour 6 participants, prévu du 02/10/2024 au 03/10/2024. Hébergement en chambres single avec arrivée et départ le matin. Restauration en pension complète incluant petit-déjeuner, pauses, déjeuner et dîner avec options spécifiques. Accès à un espace de travail inclus."
e4a869e4-d9e2-4dba-95e3-8a554e9de06d,0.0,"Événement avec 35 participants et 8 chambres, prévu du 10 au 11 octobre 2024. Pas de restauration incluse. Lieu privatisé. Besoin d'une connexion wifi et d'espaces de travail."
0974c328-f759-4030-bd48-ab04b745d81b,35000.0,"Participants : 150 personnes | 75 chambres. Dates : du 10/10/2024 (09h) au 11/10/2024 (16h). Localisation : Autour de Saint-Nazaire, Pornichet. Restauration : Oui (2 petits déjeuners | 2 déjeuners | 1 dîner). Lieux : Privatisé ou partagé. Activités : Oui, idéalement une activité team-building. Soirée : Oui, prévoir une petite soirée si possible. Besoin de wifi : Oui. Espaces de travail : Oui (Pas de disposition particulière, une plénière). Transport : Non. Budget : 33 000 € (220 €/nuit/personne) BUDGET POTENTIELLEMENT FLEXIBLE. Informations complémentaires : Ont déjà fait des demandes de devis pour Reims. Ils ont déjà un lieu mais elle leur propose autre chose. Le plus de chambres possible c'est le mieux. 2 journées complètes de boulot : 1 JE complète + 1 SR. 33 K€ avec activité hors transport négociable."
53fe1e02-bc12-4e2d-92f0-90e4dac6e318,35000.0,"Événement avec 150 participants prévu du 10 au 11 octobre 2024, incluant 80 chambres twin, arrivée le matin et départ l'après-midi, avec restauration en pension complète."
965c6dbe-0a1d-42ae-a591-4757317704f4,0.0,"Un événement avec 17 participants prévu du 18 au 19 septembre 2024, incluant 9 chambres simples et 8 chambres doubles, avec arrivée et départ le matin, et une restauration en pension complète."
44adcfc8-7b42-4760-aa95-3c1ba9146944,0.0,"Participants : 35 personnes | chambres
Dates : du 19/09/2024 (9h) au 20/09/2024 (17h)
Localisation : 
Restauration : Oui (petits déjeuners | déjeuners | dîners)
Lieux : Privatisé
Activités : Oui,
Soirée : 
Besoin de wifi : 
Espaces de travail : Oui
Transport : Non,
Budget : 5 250 € (150 €/nuit/personne)
Présélection : La So Villa de Théophile
Informations complémentaires : Critères : moins de 2h de Paris en voiture Date : tous les weekend de septembre (sauf le 20) et les 2 premiers d'octobre Oui idéalement la nuit du jeudi au vendredi (ou du vendredi au samedi) Chambres partagées Restauration : oui Transport : non Activité : potentiellement Autre critère : espace extérieur avec pelouse pour jouer au molki/spikeball/badminton"
00062d43-6f32-48ad-80a5-9c8bb04f4c3e,0.0,"Événement pour 25 participants prévu le 26/09/2024, incluant un accès à un espace de travail pour une journée d'étude, des pauses avec boissons et viennoiseries le matin, un déjeuner de 3 plats avec boissons non alcoolisées, et une pause l'après-midi avec mignardises."
d28d1bce-7e84-482a-b640-cfd787948222,0.0,"Événement pour un groupe de 13 personnes avec 9 chambres réservées. Dates : du 01/10/2024 (18h) au 02/10/2024 (10h). Localisation : plusieurs régions possibles. Restauration incluse avec 1 petit déjeuner, 0 déjeuners et 1 dîner. Lieu privatisé. Activités disponibles, mais pas de soirée prévue. Pas besoin de wifi ni d'espaces de travail. Pas de transport organisé."
1b128482-a631-4ab5-9317-e5fcdb9a5b01,0.0,"Événement pour 15 participants, prévu du 23 au 25 octobre 2024, avec 10 chambres simples. Arrivée le matin et départ l'après-midi, incluant la pension complète."
a4413ff8-db8c-4167-8b98-1ef648cd1a9d,0.0,"Événement avec 50 participants, prévu sur deux jours, avec hébergement en chambres twin et restauration en pension complète."
a1d321d7-5c1d-4326-9ad1-249678085f9a,0.0,"Événement avec 50 participants prévu du 19 au 20 septembre 2024, incluant 50 chambres simples et une restauration en pension complète."
b2b4034f-a631-4ae3-b60c-7ef5908ae95d,0.0,"Événement avec 50 participants prévu du 19 au 20 septembre 2024, incluant 50 chambres simples, avec arrivée et départ le matin, et restauration en pension complète."
e75f8811-a9c9-4abc-870c-732a6c8c39c8,6000.0,"Événement avec 35 participants, prévu du 04/10/2024 (18h) au 04/10/2024 (00h), ou les 10 ou 17 octobre, à Paris. Restauration sous forme de cocktail dinatoire avec vin, bière et cocktails. Lieu privatisé ou partagé. Activité de photobooth prévue. Soirée avec cocktail dinatoire et sonorisation. Pas besoin de wifi ni d'espaces de travail. Transport non inclus. Budget de 6 000 € par nuit et par personne."
071aa2c8-efb6-4b0e-9acb-be818f0f8bbd,0.0,"Événement pour 60 participants avec hébergement en chambres simples. Dates fixées du 15 au 16 octobre 2024. Localisation à 2 heures de Paris en train ou en voiture. Restauration inclut un petit déjeuner, un déjeuner et un dîner. Lieu convivial avec des activités prévues. Une salle privatisée pour la soirée. Besoin de wifi et d'un espace de travail en cabaret pour une demi-journée."
2cc93e54-02b6-4cf6-911d-f9a61fae9301,16000.0,Événement pour 20 participants avec hébergement. Dates : du 09 au 11 octobre 2024. Localisation : Île-de-France. Budget total de 16 000 € incluant les repas et activités de team building. Programme détaillé avec repas et séances de travail.
013d329f-c4a0-4d92-948a-3bdff1b72a7b,8000.0,"Événement pour 40 participants avec hébergement de 20 chambres. Dates prévues pour un week-end en octobre ou novembre, de 11h le samedi à 11h le dimanche. Localisation entre Aix/Marseille et Lyon. Restauration incluse : 1 petit déjeuner, 1 déjeuner et 1 dîner. Lieu privatisé avec activités proposées. Pas de soirée prévue. Besoin de wifi et d'espaces de travail. Pas de transport inclus. Budget total de 8 000 € (200 €/nuit/personne)."
65413dcf-6c37-4117-a42f-2f56f37ac074,0.0,"Participants : 27 personnes | 0 chambres. Dates : du 29/10/2024 (08h) au 29/10/2024 (18h). Localisation : Proche d'une ville. Restauration : Oui (1 petit déjeuner | 1 déjeuner | 0 dîners). Lieux : Privatisé ou partagé. Activités : Oui, en lien avec leur activité, axé sur la nature et la découverte. Soirée : Non. Besoin de wifi : Oui. Espaces de travail : Oui (Salle plénière en U, 2 paper board, vidéo projecteur, wifi). Transport : Non. Budget : 2 500 € (/nuit/personne). Présélection :."
3f62c475-54c4-4cdf-a2c1-d00a978f8cde,30000.0,"Événement pour 120 participants à Paris, le 17 décembre. Comprend un dîner buffet pour 120 personnes, un lieu privatisé, des animations pendant la soirée, un photobooth, un DJ et une soirée dansante. Budget entre 25 000 et 35 000 €. Planning : apéritif à 19h, dîner à 20h avec animations, soirée dansante à 22h."
30e5beb0-0bf0-4bcd-8a80-01da1f0ff559,12000.0,"Participants : 30 personnes | 15 chambres. Dates : du 16/10/2024 (18h) au 18/10/2024 (18h). Localisation : 2h de Marseille. Restauration : Oui (2 petits déjeuners | 2 déjeuners | 2 dîners). Lieux : Privatisé. Activités : Oui, sportive. Soirée : Non. Besoin de wifi : Oui. Espaces de travail : Oui. Transport : Oui. Budget : 12 000 € (200 €/nuit/personne)."
c166e41a-e658-47c5-af15-4ad023abdf29,3000.0,"Événement pour 15 participants avec hébergement de 10 chambres. Dates : du 15 au 16 octobre 2024. Localisation : Aix/Marseille. Restauration incluse : 1 petit déjeuner, 1 déjeuner, 1 dîner. Lieu privatisé. Activités de cohésion prévues. Besoin de wifi et d'espaces de travail. Pas de transport fourni. Budget de 3 000 € (200 €/nuit/personne). Moins de 2 heures de Aix."
81071828-221a-46a4-81a8-677df5e3c3ff,0.0,"Participants : 14 personnes | chambres twin ok. Dates : du 02/01/2025 (09h) au 03/01/2025 ; dates fixes. Localisation : Montagne ou campagne. Restauration : Oui (petits déjeuners | déjeuners | dîners). Lieux : privatisé ou partagé. Activités : Oui. Soirée : Non. Besoin de wifi : Oui. Espaces de travail : Oui. Transport : Non. Budget : 2 000 € (142,86 €/nuit/personne) 200 euros/personne en incluant l'activité. Informations complémentaires : Activités plein air le 2 après-midi (randonnée, jeux) et départ le 3 après-midi. Campagne montagne : Paris Lyon Bordeaux. Gîtes ++ ou domaine. Réunion le matin. Déjeuner. Après-midi animée avec activité en plein air : âges très hétérogènes (19-56). Orienté sur le bien-être ou le plein air. Randonnée organisée. Dîner. Nuitée. PDJ. Quartier libre. Déjeuner le midi. Repartir après-midi."
035f3657-2ade-4863-8fe3-26e12e148495,5000.0,"Événement festif de fin d'année pour un groupe de 40 personnes, se déroulant de 19h à 1h, incluant un cocktail dînatoire, un DJ et une animation quiz, situé à Paris, avec un budget compris entre 100 et 130 euros HT."
40476be7-6262-4604-907e-6be2870a9120,0.0,"Événement pour 45 participants avec 26 chambres réservées, se déroulant du 16 au 18 juin 2025, avec une flexibilité sur la semaine. Localisation dans le sud, en Ardèche ou Verdon, bien desservie par les trains, mais moins proche de la côte. Restauration incluse pour les petits déjeuners, déjeuners et dîners. Lieu privatisé. Activités prévues, potentiellement deux l'après-midi. Soirée avec une salle pour de la musique, sans nécessité d'un DJ, avec une fin tranquille le premier soir et jusqu'à 4h le deuxième soir. Besoin de wifi et d'espaces de travail pendant la première après-midi et le lendemain du deuxième jour. Transport organisé avec une navette d'une heure, maximum 4h de train. Budget total de 20 000 € incluant les transports, avec un budget de 15 000 € pour l'hébergement (166,67 €/nuit/personne). Informations complémentaires sur Paris et Annecy."
9f15ae56-5330-442d-9216-1e18bc4bcb08,5400.0,"Événement prévu pour 27 participants le 12 décembre 2024, de 17h à minuit. Restauration incluse avec apéritif et cocktail dînatoire jusqu'à minuit, boissons comprises. Lieu à déterminer, soit privatisé soit partagé. Activité prévue : Escape Game de 17h à 18h30."
e7952d59-0306-416d-b9c6-0c0c17e3847f,9000.0,"Événement pour 34 participants avec hébergement en 2 chambres individuelles. Dates : du 05/12/2024 au 06/12/2024, flexibles. Localisation proche de Paris, accessible via une gare routière, en Normandie. Restauration incluse : 1 petit déjeuner, 2 déjeuners, 1 dîner. Activités sportives possibles, soirée avec playlist et 2 tickets pour alcool. Besoin de wifi et d'espaces de travail pour présentation le premier jour. Transport prévu. Budget total de 9 000 €."
4a406395-e45d-4c4b-80f7-1f55784f5e9d,0.0,Événement avec 47 participants prévu le 12 décembre 2024.
4c28653c-1073-438b-9819-7c47b1f257cf,0.0,Événement avec 81 participants prévu pour le 19 décembre 2024.
259e03fa-e841-4b97-90c9-7c05e38fcb57,0.0,"Événement avec 24 participants prévu du 13 au 17 janvier 2025, avec arrivée en après-midi et départ en après-midi. Restauration sous forme de location sèche."
59245861-1807-4aaa-88c9-373a80924172,4000.0,"Événement pour 85 participants prévu le 18/12/2024 de 18h à 23h à Levallois, Saint-Lazare, Opéra. Restauration sous forme d'afterwork avec tapas et boissons variées. Lieu privatisé ou partagé avec musique d'ambiance. Budget total de 4 800 € TTC."
f4087034-1217-40a3-9b2d-b0af04ecfe9b,0.0,"Événement pour 17 participants prévu du 17 au 19 décembre 2024, avec des chambres simples et une arrivée le matin. Le départ est prévu pour l'après-midi et la restauration est en pension complète. Les prestations incluent des forfaits pour un séminaire résidentiel et une demi-journée d'étude."
0db5ebf0-7183-4bd4-ae1c-67295635cfb2,4000.0,"Participants : 16 personnes | 16 chambres. Dates : du 16/12/2024 (10h) au 17/12/2024 (16h). Localisation : Sud Ouest. Restauration : Oui (16 petits déjeuners | 0 déjeuners | 0 dîners). Lieux : Privatisé. Activités : Non. Soirée : Non précisée. Besoin de wifi : Oui. Espaces de travail : Oui (Espace de travail pour 16 personnes, adapté à un CODIR - disposition en board). Transport : Non. Budget : 5 000 € (312,50 € / nuit / personne). Informations complémentaires : CODIR J1 - Arrivée vers 10h J2 - Départ à 16h. Besoin d'un espace de travail et d'un espace de restauration / loisirs. Prévoir le petit déjeuner du J2, ils s'occupent de la restauration."
073432f4-7b5e-47ba-987a-195547fbeb7d,0.0,"Événement pour 14 participants, se déroulant du 17 au 18 décembre 2024 à Labatie-d'Andaure, avec une arrivée et un départ le matin. Restauration sous forme de location sèche."
da7f4f1b-57be-4b31-9576-b4467ea7294e,0.0,"Événement pour 75 participants le 12 décembre 2024, de 19h à 2h, à proximité de Marcq-en-Barœul. Préférence pour un espace privatisé avec restauration incluant des planches à partager, miniburgers et tapas, ainsi qu'un forfait boisson et une coupe de champagne de bienvenue. Pas d'activités prévues, mais une soirée jusqu'à 2h. Pas besoin de wifi ni d'espaces de travail, et le transport n'est pas nécessaire. Budget de 3 000 € par nuit et par personne."
64bedd31-d5af-4754-a527-f928221e8734,0.0,"Événement pour 30 participants se déroulant à Nancy du 13 au 15 janvier 2025, avec 30 chambres simples réservées. Arrivée prévue en après-midi et départ en après-midi. Restauration en pension complète."
232e5353-a92f-46df-88d8-75eab9905089,2200.0,"Événement pour 20 participants prévu le 06/12/2024 à Gennevilliers, incluant un dîner de 19h30 à 23h."
92c3dc0e-0d11-48bc-81f5-d78eaa8064e1,0.0,"Événement pour 60 participants sur 3 jours et 2 nuits. Hébergement sur place avec tous les repas et boissons inclus, y compris 2 dîners. Budget total de 60 000 €."
03d85c78-afc2-4381-97b0-e5440b6af6c0,0.0,"Événement pour 40 participants, se déroulant le 12 décembre 2024 de 19h à minuit. Comprend un apéro dinatoire et un dîner spectacle. Activités ouvertes et besoin de wifi."
1d40b635-2651-4f66-852e-2bcee881ea60,0.0,"Événement pour 45 participants, prévu du 19 au 20 juin 2025 à Pont-Audemer. Hébergement en chambres twin, avec arrivée le matin et départ l'après-midi. Restauration en pension complète."
26cd2f03-6912-4803-9045-2b05de658537,0.0,"Événement avec 60 participants, sans chambres réservées. Dates : 27 mai 2025 (matin) à 27 mai 2025 (soirée). Localisation possible à Orléans ou Rouen. Restauration incluse (petits déjeuners, déjeuners, dîners). Lieux à privatiser ou partager. Pas d'activités prévues. Soirée jusqu'à une heure non spécifiée. Besoin de wifi et d'espaces de travail. Pas de transport organisé. Budget total de 5 100 € par nuit et par personne."
84f29043-dd94-4db0-864e-2977d919cd23,3000.0,"Événement pour 10 participants se déroulant le 30 janvier 2025, avec restauration et activités prévues. Localisation dans le sud de Paris, besoin de wifi et d'espaces de travail, budget de 3 000 €."
1dd8fc4c-5fce-47dc-91ce-0dbc4fc76bd3,0.0,"Séminaire de 35 participants prévu sur un weekend de septembre ou le premier weekend d'octobre 2025, incluant l'arrivée le vendredi soir, des activités, des repas, et des nuitées en chambre individuelle et partagée. La restauration est gérée par le client avec accès à une cuisine équipée."
cfe96366-8c43-46b6-927e-1dc46ab6d074,800.0,"Événement pour 8 participants, prévu le 14 janvier 2025 de 8h à 15h à Avignon nord (10-20 km de la ville). Restauration incluse avec une pause le matin et un déjeuner. Pas d'activités ni de soirée prévues. Besoin de wifi et d'un grand espace de travail avec vidéoprojecteur. Pas de transport fourni. Budget de 800 € par nuit par personne."
ed1699f9-bef8-4d66-ba38-18119bddd489,0.0,Événement avec 115 participants prévu le 06/02/2025 à Lille.
4c1765cc-4831-4a4a-a6a8-1bef5e261e0c,0.0,"Événement pour 115 participants, se déroulant à Lille métropole le 06/02/2025 de 19h à 00h. Restauration sous forme de cocktail dinatoire, avec possibilité de lieu privatif ou partagé. Pas d'activités prévues, soirée jusqu'à 00h/01h. Besoin de wifi, pas d'espaces de travail."
da32e281-dd98-42da-ad1d-a8404dadd4b9,40000.0,Événement pour 80 participants se déroulant à Paris ou Lyon du 11 au 13 mars 2025. Hébergement en chambres simples avec arrivée en fin de matinée et départ après le déjeuner. Restauration en pension complète. Salles requises : théâtre et sous-commission avec 3/4 îlots. Lieu souhaité en pleine nature avec un budget de 50k.
6e2ae4ff-ab8b-4980-97f1-c3c97e2f54df,0.0,"Événement privé pour un groupe d'amis en septembre 2025, rassemblant 25 participants. Lieu en Provence, accessible en moins de 45 minutes d'une gare TGV, avec un besoin de 10 chambres minimum. Préférence pour des repas traiteurs, budget maximum de 10 000 euros."
87bc85fa-5345-468d-9c46-298c4b251c9d,0.0,"Événement pour 60 participants, se déroulant à Versailles, France, du 16 au 17 juin 2025. Comprend 60 chambres simples, avec arrivée le matin et départ le soir, en pension complète."
211e745f-d2ec-422f-9c53-8e17ebf0e82c,0.0,"Événement pour 25 participants, se déroulant à Cerny du 17 au 18 mars 2025. Arrivée le matin et départ l'après-midi. Restauration en pension complète incluant petit-déjeuner, déjeuner, dîner et pauses permanentes."
4770fd66-ee6d-4fe9-92b7-efe9dc674d73,2000.0,"Événement pour 9 participants avec hébergement de 9 chambres. Dates : du 22/01/2024 au 23/01/2024. Localisation : région spécifique. Restauration incluse avec petits déjeuners, déjeuners et dîners. Lieux pouvant être privatisés ou partagés. Activités prévues : quizz et dégustation, sans nécessiter de déplacements importants. Pas de soirée prévue. Besoin de wifi et espaces de travail avec lumière du jour et équipement audiovisuel. Pas de transport inclus. Budget total de 2 000 €."
6c5aee1c-2916-46aa-bcba-493289064964,0.0,"Événement pour 22 participants avec hébergement de 15 chambres, prévu du 24 au 27 juin 2025 à Sofia Antipolis/Cannes. Pas de restauration fournie, mais petits déjeuners, déjeuners et dîners sont à organiser. Lieu privatisé avec piscine et activités annexes. Pas d'activités spécifiques prévues. Besoin de wifi et budget de 5 000 €. Décisionnaire principal avec son équipe, planification en janvier. Type d'événement : hackathon sur 2-3 jours pour immersion et création de prototypes."
f82eb9db-8f43-4c9a-af2c-cf8cfddd339b,0.0,Événement avec 180 participants prévu le 19 septembre 2025 à Ancenis-Saint-Géréon.
ef8bff31-3569-4d8e-a699-f53799008d18,15000.0,"Événement avec 30 participants et 30 chambres réservé à Paris, du 10 au 12 février 2025. Comprend des repas (2 petits déjeuners, 2 déjeuners, 2 dîners) et des espaces de travail. Wifi requis et transport organisé. Budget total de 15 000 €."